sku,product_name,category_id,category_name,manufacturer,brand_name_or_brand
BSS-92588-1004,"Blue Summit Supplies File Folders, Reinforced, Legal, 1/3 Tab, Manila, 100 Pack",29,File Folders,Three Color Stone,Blue Summit Supplies
BSS-92588-1024,"Blue Summit Supplies Hanging File Folders, Letter, 2"" Expansion, Assorted Bright, 25 Pack",32,Hanging File Folders,Three Color Stone,
BSS-92588-369,"Blue Summit Supplies Tax Forms, W3 Transmittal Tax Forms, 10-Count",159,W3 Forms,Complyright,
BSS-92588-035,"Blue Summit Supplies Security Catalog Envelopes, 6"" x 9"", White, Windowless, Press & Seal, 250 Pack",35,Mailing Envelopes,Buffalo Envelope,Blue Summit Supplies
BSS-92588-1061,"Blue Summit Supplies Fastener Folders, Reinforced, Legal, 1/3 Tab, Green, 50 Pack",30,Fastener Folders, BSS-92588-1061,
BSS-92588-1020,"Blue Summit Supplies Pocket Folders, Prongs, Green, 25 Pack",33,Two-Pocket Folders,Three Color Stone,
BSS-92588-1101,"Blue Summit Supplies 2"" Binder, O-Ring, White, 4 Pack",19,Standard Ring Binders,Vulcan,
BSS-92588-373,"Blue Summit Supplies Tax Forms, 1099 INT 4 Part Tax Forms Kit, 25-Count",156,1099 Forms,Complyright,
BSS-92588-344,"Blue Summit Supplies Fastener Folders, Reinforced, Letter, End Tab, Red, 50 Pack",30,Fastener Folders,Three Color Stone,
BSS-92588-345,"Blue Summit Supplies Fastener Folders, Reinforced, Letter, End Tab, Green, 50 Pack",30,Fastener Folders,Three Color Stone,
BSS-92588-1058,"Blue Summit Supplies Fastener Folders, Reinforced, Letter, End Tab, Purple, 50 Pack",30,Fastener Folders,Three Color Stone,
BSS-92588-765,"Blue Summit Supplies 12"" Plastic Shatterproof Rulers, Assorted Colors, 30 Pack",83,Rulers,BRT,Blue Summit Supplies
BSS-92588-036,"Blue Summit Supplies Security Booklet Envelopes, 6"" x 9"", White, Windowless, Gummed, 250 Pack",35,Mailing Envelopes,Buffalo Envelope,Blue Summit Supplies
BSS-92588-340,"Blue Summit Supplies Fastener Folders, Reinforced, Letter, 1/3 Tab, Yellow, 50 Pack",30,Fastener Folders,Three Color Stone,
BSS-92588-1106,"Blue Summit Supplies 5"" Binder, D-Ring, White",19,Standard Ring Binders,Vulcan,
BSS-92588-1081,"Blue Summit Supplies Classification Folders, Letter Size, 2-Divider, Tab Cut, Assorted Colors, 12 Pack",31,Classification Folders,Three Color Stone,
BSS-92588-342,"Blue Summit Supplies Classification Folders, Letter Size, 1-Divider, Tab Cut, Dark Blue, 10 Pack",31,Classification Folders,Three Color Stone,
BSS-92588-759,"Blue Summit Supplies Stainless Steel Scissors, 8"" Length, Comfort Grip, Assorted Colors, 30 Pack",77,Scissors,BRT,Blue Summit Supplies
BSS-92588-1201,"Blue Summit Supplies Envelopes, W2 Tax Form Envelopes, Self Seal, 25 Pack",37,Tax Form Envelopes,Complyright,Blue Summit Supplies
BSS-92588-1107,"Blue Summit Supplies 1"" Mini Binder, O-Ring, White, 6 Pack",19,Standard Ring Binders,Vulcan,
BSS-92588-1038,"Blue Summit Supplies Index Dividers, 5-Tab Printable, White, 100 Dividers",24,Binder Dividers,Three Color Stone,
BSS-92588-1111,"Blue Summit Supplies 3"" Binder, O-Ring, Black, 4 Pack",19,Standard Ring Binders,Vulcan,
BSS-92588-769,"Blue Summit Supplies Binder Pencil Pouches, Assorted Colors, 12 Pack",25,Pencil Pouches,BRT,Blue Summit Supplies
BSS-92588-730,"Blue Summit Supplies Aluminum Storage Clipboard, 1 Compartment, Large Clip",88,Clipboards,BRT,
BSS-92588-1104,"Blue Summit Supplies 1.5"" Binder, O-Ring, Assorted Bright, 4 Pack",19,Standard Ring Binders,Vulcan,
BSS-92588-1046,"Blue Summit Supplies File Folders, Letter, 1/5 Tab, Assorted Gem Tones, 100 Pack",29,File Folders,Three Color Stone,Blue Summit Supplies
BSS-92588-341,"Blue Summit Supplies Fastener Folders, Reinforced, Letter, 1/3 Tab, Assorted Colors, 50 Pack",30,Fastener Folders,Three Color Stone,
BSS-92588-1028,"Blue Summit Supplies File Jackets, Letter, No Expansion, Straight Tab, Manila, 100 Pack",34,File Jackets,Three Color Stone,
BSS-92588-1005,"Blue Summit Supplies Pocket Folders, No Prongs, Assorted Bright, 50 Pack",33,Two-Pocket Folders,Three Color Stone,
BSS-92588-1023,"Blue Summit Supplies Pocket Folders, No Prongs, White, 25 Pack",33,Two-Pocket Folders,Three Color Stone,
BSS-92588-1055,"Blue Summit Supplies Index Dividers, 26-Tab A-Z, White, 78 Dividers",24,Binder Dividers,Three Color Stone,
BSS-92588-1063,"Blue Summit Supplies Fastener Folders, Reinforced, Legal, 1/3 Tab, Blue, 50 Pack",30,Fastener Folders,Three Color Stone,
BSS-92588-374,"Blue Summit Supplies Tax Forms, 1099 INT 4 Part Tax Forms Bundle with Seal Seal Envelopes, 25-Count",156,1099 Forms,Complyright,
BSS-92588-1071,"Blue Summit Supplies File Folders, Legal, 1/3 Tab, Assorted Colors, 100 Pack",29,File Folders,Three Color Stone,Blue Summit Supplies
BSS-92588-773,"Blue Summit Supplies Standard Stapler Set with Standard 1/4"" Staples and Stapler Remover, 15-Sheet Capacity, 3 Pack ",71,Staplers,BRT,Blue Summit Supplies
BSS-92588-1015,"Blue Summit Supplies Pocket Folders, No Prongs, Assorted Bright, 25 Pack",33,Two-Pocket Folders,Three Color Stone,
BSS-92588-352,"Blue Summit Supplies Fastener Folders, Reinforced, Letter, 1/3 Tab, Yellow, 50 Pack",30,Fastener Folders,Three Color Stone,
BSS-92588-719,"Blue Summit Supplies Sheet Protectors, Heavyweight, Hole Punched, 500 Pack",23,Sheet Protectors,BRT,
BSS-92588-1035,"Blue Summit Supplies Hanging File Folders, Letter, 1/5 Tab, Pink, 25 Pack",32,Hanging File Folders,Three Color Stone,
BSS-92588-1032,"Blue Summit Supplies Hanging File Folders, Letter, 1/5 Tab, Orange, 25 Pack",32,Hanging File Folders,Blue Summit,
BSS-92588-1103,"Blue Summit Supplies 2"" Binder, O-Ring, Assorted Bright, 4 Pack",19,Standard Ring Binders,Vulcan,
A3-DS8F-IRK8,"Blue Summit Supplies Aluminum Storage Clipboard, 2 Compartments, Large Clip",88,Clipboards,BRT,
BSS-92588-1031,"Blue Summit Supplies Hanging File Folders, Legal, 1/5 Tab, Assorted Bright, 25 Pack",32,Hanging File Folders,Three Color Stone,
BSS-92588-1109,"Blue Summit Supplies 5"" Binder, D-Ring, Black",19,Standard Ring Binders,Vulcan,
BSS-92588-1048,"Blue Summit Supplies Index Dividers, 8-Tab Printable, Manila, 96 Dividers",24,Binder Dividers,Three Color Stone,
BSS-92588-1013,"Blue Summit Supplies Pocket Folders, No Prongs, Assorted Bright, 100 Pack",33,Two-Pocket Folders,Three Color Stone,
BSS-92588-902,"Blue Summit Supplies Classification Folders, Letter Size, 2-Divider, Dark Blue, 30 Pack",31,Classification Folders,BRT,
BSS-92588-732,"Blue Summit Supplies Aluminum Storage Clipboard, 1 Compartment, Small Clip",88,Clipboards,Blue Summit,
BSS-92588-705,"Blue Summit Supplies Hardboard Clipboards, Letter Size, Heavy Duty Clip, 6 Pack",88,Clipboards,Discontinued,
BSS-92588-1001,"Blue Summit Supplies Hanging File Folders, Letter, 2"" Expansion, 1/5 Tab, Standard Green, 25 Pack",32,Hanging File Folders,TCS,
BSS-92588-1025,"Blue Summit Supplies Hanging File Folders, Letter, 1"" Expansion, 1/5 Tab, Standard Green, 25 Pack",32,Hanging File Folders,Three Color Stone,
BSS-92588-720,"Blue Summit Supplies Dry Erase Pockets, Assorted Colors, 10 Pack",303,Dry Erase Pockets and Sheets,BRT,
BSS-92588-910,"Blue Summit Supplies Classification Folders, Letter Size, 1-Divider, Light Blue, 30 Pack",31,Classification Folders,Three Color Stone,
BSS-92588-909,"Blue Summit Supplies Classification Folders, Letter Size, 1-Divider, Red, 30 Pack",31,Classification Folders,Three Color Stone,
BSS-92588-375,"Blue Summit Supplies Tax Forms, 1099 INT 4 Part Tax Forms Bundle with Seal Seal Envelopes, 50-Count",156,1099 Forms,Complyright,
BSS-92588-1047,"Blue Summit Supplies Index Dividers, 5-Tab Printable, Manila, 100 Dividers",24,Binder Dividers,Three Color Stone,
BSS-92588-339,"Blue Summit Supplies Fastener Folders, Reinforced, Letter, 1/3 Tab, Orange, 50 Pack",30,Fastener Folders,Three Color Stone,
BSS-92588-1073,"Blue Summit Supplies Classification Folders, Letter Size, 3-Divider, Tab Cut, Red, 10 Pack",31,Classification Folders,Three Color Stone,
BSS-92588-370,"Blue Summit Supplies 2021 Tax Forms, Blank W2 3-Up Tax Forms Bundle with Self Seal Envelopes, 50-Count",159,W3 Forms,Complyright,
EO-GEDG-KS2G,"Blue Summit Supplies Tax Envelopes, 1099, Double Window, Security Tint, Gummed, 25 Pack",37,Tax Form Envelopes,Buffalo Envelope,Blue Summit Supplies
BSS-92588-371,"Blue Summit Supplies Envelopes, 4-Up W2 Tax Form Envelopes, Self Seal, 25 Pack",37,Tax Form Envelopes,Wilmer,
BSS-92588-1026,"Blue Summit Supplies Hanging File Folders, Letter, 3"" Expansion, Standard Green, 25 Pack",32,Hanging File Folders,Three Color Stone,
BSS-92588-791,"Blue Summit Supplies Colorful Pencil Sharpener & Eraser Bundle, 100-Pieces",94,Pencil Sharpeners,BRT,
BSS-92588-784,"Blue Summit Supplies Binder Hole Punch with Ruler, Assorted Colors, 3 Pack",82,Hole Punches,BRT,Blue Summit Supplies
BSS-92588-785,"Blue Summit Supplies Pink Erasers, 100 Pack",109,Erasers, BRT,Blue Summit Supplies
BSS-92588-383,"Blue Summit Supplies Tax Forms, TFP Tax Form Filler Software CD-ROM",157,TFP Software,Complyright,Blue Summit Supplies
BSS-92588-776,"Blue Summit Supplies Mini Sheet Protectors, Hole Punched, 200 Pack",23,Sheet Protectors,BRT,
BSS-92588-365,"Blue Summit Supplies HIPAA Compliant Sign-In Sheets, 125 Sheets",309,Sign-In Sheets and Logs,Wilmer,Blue Summit Supplies
BSS-92588-1014,"Blue Summit Supplies Pocket Folders, Prongs, Assorted Bright, 100 Pack",33,Two-Pocket Folders,Three Color Stone,
BSS-92588-1078,"Blue Summit Supplies Travel Journals, Lined Pages, 30-Sheet, 12 Pack",147,Journals,Three Color Stone,Blue Summit Supplies
BSS-92588-792,"Blue Summit Supplies 1"" Flexible Plastic Binder, O-Ring, Assorted Colors, 6 Pack",19,Standard Ring Binders, BRT,
BSS-92588-1080,"Blue Summit Supplies Travel Journals, Dot Grid Pages, 30-Sheet, 12 Pack",147,Journals,Three Color Stone,Blue Summit Supplies
BSS-92588-775,"Blue Summit Supplies Plastic File Folders, Letter, 1/3 Tab, Assorted Colors, 30 Pack",337,Plastic Folders and Envelopes,BRT,Blue Summit Supplies
BSS-92588-416,"Blue Summit Supplies 0.94"" Blue Painters Tape (180'), 36 Pack",73,Tape,Sunnytape,Blue Summit Supplies
BSS-92588-382,"Blue Summit Supplies Tax Forms, W2 6 Part Tax Forms Bundle with Software and Self Seal Envelopes, 50-Count",155,W2 Forms,Complyright,
BSS-92588-1079,"Blue Summit Supplies Travel Journals, Dot Grid Pages, 30-Sheet, 6 Pack",147,Journals,Three Color Stone,Blue Summit Supplies
BSS-92588-1077,"Blue Summit Supplies Travel Journals, Lined Pages, 30-Sheet, 6 Pack",147,Journals,Three Color Stone,Blue Summit
BSS-92588-387,"Blue Summit Supplies Tax Forms, 1099-NEC 4-Part Tax Form BUNDLE, 50-Pack",156,1099 Forms,Blue Summit ,
BSS-92588-388,"Blue Summit Supplies Tax Forms, 1099-NEC 5-Part Tax Form KIT, 100-Pack",156,1099 Forms,Complyright,
BSS-92588-389,"Blue Summit Supplies Tax Forms, 1099-NEC Self-Seal 4-Part Tax Form BUNDLE, 25-Pack",156,1099 Forms,Complyright,
BSS-92588-390,"Blue Summit Supplies Tax Forms, 1099-NEC 5-Part Tax Form KIT, 50-Pack",156,1099 Forms,Complyright,
BSS-92588-391,"Blue Summit Supplies Tax Forms, 1099-NEC 4-Part Tax Form KIT, 25-Pack",156,1099 Forms,Complyright,
BSS-92588-392,"Blue Summit Supplies Tax Forms, 1099-NEC 5 Part Tax Form KIT, 25-Pack",156,1099 Forms,Complyright,
BSS-92588-393,"Blue Summit Supplies Tax Forms, 1099-NEC 4-Part Tax Form BUNDLE, with Software, 50-Pack",156,1099 Forms,Complyright,
BSS-92588-394,"Blue Summit Supplies Tax Forms, 1099-NEC Self-Seal 4-Part Tax Form BUNDLE, with Software, 25-Pack",156,1099 Forms,Complyright,
BSS-92588-395,"Blue Summit Supplies Tax Forms, 1099-NEC 5-Part Tax Form BUNDLE with TFP Download, 15-Pack",156,1099 Forms,Complyright,
BSS-92588-781,"Blue Summit Supplies Plastic Pocket Folders, Reinforced Corners, Assorted Bold Colors, 6 Pack",337,Plastic Folders and Envelopes,BRT,Blue Summit Supplies
BSS-92588-783,"Blue Summit Supplies Plastic Pocket Folders, Reinforced Corners, Assorted Bold Colors, 12 Pack",337,Plastic Folders and Envelopes,BRT,Blue Summit Supplies
BSS-92588-782,"Blue Summit Supplies Plastic Pocket Folders, Reinforced Corners, Assorted Colors, 12 Pack",337,Plastic Folders and Envelopes,BRT,Blue Summit Supplies
BSS-92588-780,"Blue Summit Supplies Plastic Pocket Folders, Reinforced Corners, Assorted Colors, 6 Pack",337,Plastic Folders and Envelopes,BRT,Blue Summit Supplies
BSS-92588-778,"Blue Summit Supplies Plastic File Jackets, Letter, 1"" Expansion, Straight Tab, Assorted Colors, 20 Pack",34,File Jackets,Blue Summit,
BSS-92588-1075,"Blue Summit Supplies Classification Folders, Letter Size, 3-Divider, Tab Cut, Light Blue, 10 Pack",31,Classification Folders,Three Color Stone,
BSS-92588-418,"Blue Summit Supplies Heavy-Duty Duct Tape (180'), 3 Pack",73,Tape,IPG,Blue Summit Supplies
BSS-7007,"Blue Summit Supplies Disposable Face Masks, Non-Medical, 3-ply, 50 Pack",219,Respiratory Protection,BRT - DISCONTINUED,Blue Summit Supplies
BSS-7008,"Blue Summit Supplies Disposable Face Masks, Non-Medical, 3-ply, 200 Pack",219,Respiratory Protection,"BRT, DISCONTINUED",Blue Summit Supplies
BSS-92588-1084,"Blue Summit Supplies File Folders, Tabloid, 1/3 Tab, Manila, 50 Pack",29,File Folders,Three Color Stone,Blue Summit Supplies
BSS-92588-1085,"Blue Summit Supplies File Folders, Letter, 1/3 Tab, Assorted Ocean Tones, 100 Pack",29,File Folders,Three Color Stone,Blue Summit Supplies
BSS-7001,"Blue Summit Supplies Plastic Pencil Boxes, Clear, 4 Pack",305,Pencil Cases and Boxes,BRT,
BSS-7002,"Blue Summit Supplies Plastic Pencil Boxes, Glitter Colors, 4 Pack",305,Pencil Cases and Boxes,BRT,
BSS-7003,"Blue Summit Supplies Stretchable Book Covers, Assorted Colors, 6 Pack",304,Book Covers,BRT,
BSS-7004,"Blue Summit Supplies Desk Organization, Hanging File Bars, 2 Pack",119,Hanging File Racks,BRT,Blue Summit Supplies
BSS-7005,"Blue Summit Supplies Plastic Pocket Folders, No Prongs, Assorted Gem Tones, 6 Pack",337,Plastic Folders and Envelopes,BRT,Blue Summit Supplies
BSS-7006,"Blue Summit Supplies Plastic Pocket Folders, Prongs, Assorted Gem Tones, 6 Pack",337,Plastic Folders and Envelopes,BRT,Blue Summit Supplies
BSS-92588-038,"Blue Summit Supplies #10 Business Envelopes, Single Right Window, Security Tint, Flip & Seal, 500 Pack",35,Mailing Envelopes,Doganzarf,
BSS-92588-1086,"Blue Summit Supplies File Folders, Reinforced, Letter, End Tab, Blue, 100 Pack",29,File Folders,Three Color Stone,Blue Summit Supplies
BSS-92588-1087,"Blue Summit Supplies File Jackets, Letter, No Expansion, Straight Tab, Blue, 100 Pack",34,File Jackets,Three Color Stone,Blue Summit Supplies
BSS-92588-1088,"Blue Summit Supplies File Folders, Letter, 1/3 Tab, White, 100 Pack",29,File Folders, BSS-92588-1088,Blue Summit Supplies
BSS-92588-1089,"Blue Summit Supplies File Folders with Notes, Letter, 1/5 Tab, Assorted Colors, 25 Pack",29,File Folders,BSS-92588-1089,Blue Summit Supplies
BSS-92588-1090,"Blue Summit Supplies File Folders, Letter, 1/3 Tab, Assorted Warm Tones, 100 Pack",29,File Folders, BSS-92588-1090,Blue Summit Supplies
BSS-92588-1091,"Blue Summit Supplies Mini Index Dividers, 5-Tab, White, 30 Dividers",24,Binder Dividers,Three Color Stone,
BSS-92588-1092,"Blue Summit Supplies Navy Linen Executive Journals, Lined Paper, 32-Sheet, 3 Pack",147,Journals,Three Color Stone,Blue Summit Supplies
BSS-92588-1093,"Blue Summit Supplies Black Award Certificate Holders with Gold Foil, Letter Size, 25 Pack",336,Report Covers,Three Color Stone,Blue Summit Supplies
BSS-92588-380,"Blue Summit Supplies Tax Forms, 1099 MISC 4 Part Tax Forms Bundle with Software and Self Seal Envelopes, 25 Pack",156,1099 Forms,Complyright,
BSS-92588-381,"Blue Summit Supplies Tax Forms, 1099 MISC 4 Part Tax Forms Bundle with Software and Self Seal Envelopes, 25-Count",156,1099 Forms,Complyright,
BSS-92588-790,"Blue Summit Supplies Plastic Trading Card Sleeves, Clear, 100 Pack",23,Sheet Protectors,BRT,
BSS-92588-794,"Blue Summit Supplies Personal Whiteboard Clipboards, Letter Size, Low Profile Clip, 6 Pack",88,Clipboards,BRT,
BSS-92588-796,"Blue Summit Supplies Plastic Report Covers with Prongs, Black, 25 Pack",336,Report Covers,BRT,Blue Summit Supplies
BSS-92588-797,"Blue Summit Supplies Plastic Report Covers with Prongs, Assorted Colors, 25 Pack",336,Report Covers,BRT,Blue Summit Supplies
BSS-92588-798,"Blue Summit Supplies Plastic Index Dividers, 5-Tab, Assorted Colors, 15 Dividers",24,Binder Dividers,BRT,
BSS-92588-799,"Blue Summit Supplies Plastic Index Dividers, 8-Tab, Assorted Colors, 24 Dividers",24,Binder Dividers,BRT,
BSS-92588-039,"Blue Summit Supplies #7 Coin Envelopes, Kraft, Gummed, 500 Pack",39,Coin Envelopes,Buffalo Envelope,Blue Summit Supplies
BSS-92588-1094,"Blue Summit Supplies Catalog Envelopes, 10"" x 13"", Kraft Paper, 100 Pack",35,Mailing Envelopes,Three Color Stone,Blue Summit Supplies
BSS-92588-1095,"Blue Summit Supplies Tax Return Folders with Pockets, Dark Blue, 25 Pack",37,Tax Form Envelopes,Three Color Stone,Blue Summit Supplies
BSS-92588-1096,"Blue Summit Supplies Small Clasp Envelopes, 6"" x 9"", Kraft Paper, 100 Pack",35,Mailing Envelopes,Three Color Stone,Blue Summit Supplies
BSS-92588-1097,"Blue Summit Supplies Medium Clasp Envelopes, 9"" x 12"", Gummed Seal, Letter Size, 100 Pack",35,Mailing Envelopes,Three Color Stone,Blue Summit Supplies
BSS-92588-1098,"Blue Summit Supplies Large Clasp Envelopes, 10"" x 13"", Kraft Paper, 100 Pack",35,Mailing Envelopes,Three Color Stone,Blue Summit Supplies
BSS-92588-1099,"Blue Summit Supplies Hanging File Folders, Letter, 1/5 Tab, Standard Green, 25 Pack",32,Hanging File Folders,Three Color Stone,
BSS-92588-1204,"Blue Summit Supplies Envelopes, 1099 Tax Form Envelopes, Self Seal, 25 Pack",37,Tax Form Envelopes,Complyright,Blue Summit Supplies
BSS-92588-1002,"Blue Summit Supplies Hanging File Folders, Legal, 2"" Expansion, 1/5 Tab, Standard Green, 25 Pack",32,Hanging File Folders,Three Color Stone,
HM-LBL1-TN9J,"Blue Summit Supplies Tear by Hand Duct Tape (180'), 3 Pack ",73,Tape,Complyright,Blue Summit Supplies
14-5FR7-4GSR,"Discontinued-Blue Summit Supplies 0.94"" Blue Painters Tape (180'), 3 Pack",73,Tape,Sunnytape,Blue Summit Supplies
BSS-10010,"Blue Summit Supplies Neon Poster Board, 9"" x 12"", 50 Pack",43,Card Stock,Three Color Stone,
BSS-10011,"Blue Summit Supplies Bright Bold Poster Board, 9"" x 12"", 50 Pack",43,Card Stock,Three Color Stone,
BSS-7009,"Blue Summit Supplies Plastic File Folders, Letter, 1/3 Tab, Assorted Gem Tones, 30 Pack",337,Plastic Folders and Envelopes,BRT,Blue Summit Supplies
BSS-7010,"Blue Summit Supplies Double Sided Dry Erase Lapboards With Markers and Erasers, 9"" x 12"", 30 Pack",306,Lapboards,BRT,Blue Summit Supplies
BSS-92588-396,"Blue Summit Supplies Visitor Badge Log-Book with Duplicate Record, 250 Pack",149,Visitor's Log,Wilmer,
BSS-7011,"Blue Summit Supplies Clear Plastic Protractors, 30 Pack",83,Rulers,BRT,Blue Summit Supplies
BSS-7012,"Blue Summit Supplies Fabric Pencil Pouch, Zipper Compartments, Turquoise Blue",25,Pencil Pouches,BRT,Blue Summit Supplies
BSS-7013,"Blue Summit Supplies Graphing Dry Erase Sheets, 8"" x 12"", 30 Pack",303,Dry Erase Pockets and Sheets,Blue Summit,
BSS-10012,"Blue Summit Supplies Desk Organization, White Cardboard Magazine Holders, 6 Pack",120,Magazine Holders,Three Color Stone,Blue Summit Supplies
BSS-10013,"Blue Summit Supplies Desk Organization, White Cardboard Magazine Holders, 12 Pack",120,Magazine Holders,Three Color Stone,Blue Summit Supplies
BSS-10014,"Blue Summit Supplies Gummed Memo Pads, Blank, 10 Pack",386,Steno and Memo Books,Three Color Stone,
BSS-10015,"Blue Summit Supplies File Folders, Letter, Straight Tab, Assorted Ocean Tones, 100 Pack",29,File Folders,Three Color Stone ,Blue Summit Supplies
BSS-92588-040,"Blue Summit Supplies Envelopes, #6 3/4 Remittance Envelopes, Gummed, 500 Pack",35,Mailing Envelopes,Buffalo Envelope,Blue Summit Supplies
SPR41926,"Sparco Packing Slip Envelopes, Plastic, 4.5"" x 5.5"", Self-Seal, 1000 Pack",99,Packing Slip Envelopes,Sparco,Sparco
HEWP2V65A,"HP 730, P2V65A, Standard Yield, Matte Black Ink, 130ML Page Yield",320,Hewlett Packard,HEWLETT-PACKARD,
